id,diagnosticList,ecuList,model,moduleId,DunspartNumtraceIdsn,vin,name
Car-DK011922,8453372,8453372,DF91,DK011922,DK101922,12345678901232922,DF91-1922
Car-DK011923,8453372,8453372,DF91,DK011923,DK101923,12345678901232923,DF91-1923
Car-DK011924,8453372,8453372,DF91,DK011924,DK101924,12345678901232924,DF91-1924
Car-DK011925,8453372,8453372,DF91,DK011925,DK101925,12345678901232925,DF91-1925
Car-DK011926,8453372,8453372,DF91,DK011926,DK101926,12345678901232926,DF91-1926
Car-DK011927,8453372,8453372,DF91,DK011927,DK101927,12345678901232927,DF91-1927
Car-DK011928,8453372,8453372,DF91,DK011928,DK101928,12345678901232928,DF91-1928
Car-DK011929,8453372,8453372,DF91,DK011929,DK101929,12345678901232929,DF91-1929
Car-DK011930,8453372,8453372,DF91,DK011930,DK101930,12345678901232930,DF91-1930
Car-DK011931,8453372,8453372,DF91,DK011931,DK101931,12345678901232931,DF91-1931
Car-DK011932,8453372,8453372,DF91,DK011932,DK101932,12345678901232932,DF91-1932
Car-DK011933,8453372,8453372,DF91,DK011933,DK101933,12345678901232933,DF91-1933
Car-DK011934,8453372,8453372,DF91,DK011934,DK101934,12345678901232934,DF91-1934
Car-DK011935,8453372,8453372,DF91,DK011935,DK101935,12345678901232935,DF91-1935
Car-DK011936,8453372,8453372,DF91,DK011936,DK101936,12345678901232936,DF91-1936
Car-DK011937,8453372,8453372,DF91,DK011937,DK101937,12345678901232937,DF91-1937
Car-DK011938,8453372,8453372,DF91,DK011938,DK101938,12345678901232938,DF91-1938
Car-DK011939,8453372,8453372,DF91,DK011939,DK101939,12345678901232939,DF91-1939
Car-DK011940,8453372,8453372,DF91,DK011940,DK101940,12345678901232940,DF91-1940
Car-DK011941,8453372,8453372,DF91,DK011941,DK101941,12345678901232941,DF91-1941
Car-DK011942,8453372,8453372,DF91,DK011942,DK101942,12345678901232942,DF91-1942
Car-DK011943,8453372,8453372,DF91,DK011943,DK101943,12345678901232943,DF91-1943
Car-DK011944,8453372,8453372,DF91,DK011944,DK101944,12345678901232944,DF91-1944
Car-DK011945,8453372,8453372,DF91,DK011945,DK101945,12345678901232945,DF91-1945
Car-DK011946,8453372,8453372,DF91,DK011946,DK101946,12345678901232946,DF91-1946
Car-DK011947,8453372,8453372,DF91,DK011947,DK101947,12345678901232947,DF91-1947
Car-DK011948,8453372,8453372,DF91,DK011948,DK101948,12345678901232948,DF91-1948
Car-DK011949,8453372,8453372,DF91,DK011949,DK101949,12345678901232949,DF91-1949
Car-DK011950,8453372,8453372,DF91,DK011950,DK101950,12345678901232950,DF91-1950
Car-DK011951,8453372,8453372,DF91,DK011951,DK101951,12345678901232951,DF91-1951
Car-DK011952,8453372,8453372,DF91,DK011952,DK101952,12345678901232952,DF91-1952
Car-DK011953,8453372,8453372,DF91,DK011953,DK101953,12345678901232953,DF91-1953
Car-DK011954,8453372,8453372,DF91,DK011954,DK101954,12345678901232954,DF91-1954
Car-DK011955,8453372,8453372,DF91,DK011955,DK101955,12345678901232955,DF91-1955
Car-DK011956,8453372,8453372,DF91,DK011956,DK101956,12345678901232956,DF91-1956
Car-DK011957,8453372,8453372,DF91,DK011957,DK101957,12345678901232957,DF91-1957
Car-DK011958,8453372,8453372,DF91,DK011958,DK101958,12345678901232958,DF91-1958
Car-DK011959,8453372,8453372,DF91,DK011959,DK101959,12345678901232959,DF91-1959
Car-DK011960,8453372,8453372,DF91,DK011960,DK101960,12345678901232960,DF91-1960
Car-DK011961,8453372,8453372,DF91,DK011961,DK101961,12345678901232961,DF91-1961
Car-DK011962,8453372,8453372,DF91,DK011962,DK101962,12345678901232962,DF91-1962
Car-DK011963,8453372,8453372,DF91,DK011963,DK101963,12345678901232963,DF91-1963
Car-DK011964,8453372,8453372,DF91,DK011964,DK101964,12345678901232964,DF91-1964
Car-DK011965,8453372,8453372,DF91,DK011965,DK101965,12345678901232965,DF91-1965
Car-DK011966,8453372,8453372,DF91,DK011966,DK101966,12345678901232966,DF91-1966
Car-DK011967,8453372,8453372,DF91,DK011967,DK101967,12345678901232967,DF91-1967
Car-DK011968,8453372,8453372,DF91,DK011968,DK101968,12345678901232968,DF91-1968
Car-DK011969,8453372,8453372,DF91,DK011969,DK101969,12345678901232969,DF91-1969
Car-DK011970,8453372,8453372,DF91,DK011970,DK101970,12345678901232970,DF91-1970
Car-DK011971,8453372,8453372,DF91,DK011971,DK101971,12345678901232971,DF91-1971
Car-DK011972,8453372,8453372,DF91,DK011972,DK101972,12345678901232972,DF91-1972
Car-DK011973,8453372,8453372,DF91,DK011973,DK101973,12345678901232973,DF91-1973
Car-DK011974,8453372,8453372,DF91,DK011974,DK101974,12345678901232974,DF91-1974
Car-DK011975,8453372,8453372,DF91,DK011975,DK101975,12345678901232975,DF91-1975
Car-DK011976,8453372,8453372,DF91,DK011976,DK101976,12345678901232976,DF91-1976
Car-DK011977,8453372,8453372,DF91,DK011977,DK101977,12345678901232977,DF91-1977
Car-DK011978,8453372,8453372,DF91,DK011978,DK101978,12345678901232978,DF91-1978
Car-DK011979,8453372,8453372,DF91,DK011979,DK101979,12345678901232979,DF91-1979
Car-DK011980,8453372,8453372,DF91,DK011980,DK101980,12345678901232980,DF91-1980
Car-DK011981,8453372,8453372,DF91,DK011981,DK101981,12345678901232981,DF91-1981
Car-DK011982,8453372,8453372,DF91,DK011982,DK101982,12345678901232982,DF91-1982
Car-DK011983,8453372,8453372,DF91,DK011983,DK101983,12345678901232983,DF91-1983
Car-DK011984,8453372,8453372,DF91,DK011984,DK101984,12345678901232984,DF91-1984
Car-DK011985,8453372,8453372,DF91,DK011985,DK101985,12345678901232985,DF91-1985
Car-DK011986,8453372,8453372,DF91,DK011986,DK101986,12345678901232986,DF91-1986
Car-DK011987,8453372,8453372,DF91,DK011987,DK101987,12345678901232987,DF91-1987
Car-DK011988,8453372,8453372,DF91,DK011988,DK101988,12345678901232988,DF91-1988
Car-DK011989,8453372,8453372,DF91,DK011989,DK101989,12345678901232989,DF91-1989
Car-DK011990,8453372,8453372,DF91,DK011990,DK101990,12345678901232990,DF91-1990
Car-DK011991,8453372,8453372,DF91,DK011991,DK101991,12345678901232991,DF91-1991
Car-DK011992,8453372,8453372,DF91,DK011992,DK101992,12345678901232992,DF91-1992
Car-DK011993,8453372,8453372,DF91,DK011993,DK101993,12345678901232993,DF91-1993
Car-DK011994,8453372,8453372,DF91,DK011994,DK101994,12345678901232994,DF91-1994
Car-DK011995,8453372,8453372,DF91,DK011995,DK101995,12345678901232995,DF91-1995
Car-DK011996,8453372,8453372,DF91,DK011996,DK101996,12345678901232996,DF91-1996
Car-DK011997,8453372,8453372,DF91,DK011997,DK101997,12345678901232997,DF91-1997
Car-DK011998,8453372,8453372,DF91,DK011998,DK101998,12345678901232998,DF91-1998
Car-DK011999,8453372,8453372,DF91,DK011999,DK101999,12345678901232999,DF91-1999
